hour_of_day,login_duration,failed_attempts,country_code,device_known,typing_speed_wpm,ip_reputation,logins_last_24h,time_since_last,label
18,1874.8,0,0,1,50.03,0,2,3.87,0
5,223.96,6,1,0,8.89,0,48,0.36,1
15,1787.39,0,0,1,51.73,0,3,8.62,0
3,10.0,10,1,0,21.21,0,13,0.18,1
14,1251.99,0,0,1,57.31,0,3,15.67,0
13,1644.95,0,0,1,45.88,0,2,9.49,0
15,2413.79,1,0,1,37.69,0,5,16.59,0
14,1909.25,0,0,1,51.65,0,4,6.64,0
13,2143.26,0,0,1,54.22,0,1,8.53,0
15,1654.75,0,0,1,56.2,0,3,15.69,0
9,1694.9,0,0,1,41.27,0,1,26.36,0
16,1608.5,0,0,1,62.04,0,4,23.17,0
8,1633.35,0,0,1,62.29,0,3,10.33,0
7,1881.9,0,0,1,67.19,0,4,18.25,0
14,1616.54,0,0,0,60.62,0,1,7.31,0
13,1442.5,0,0,1,51.75,0,4,7.74,0
11,1278.07,0,0,1,60.4,0,3,17.61,0
11,1883.33,0,0,1,54.79,0,3,6.44,0
18,1413.73,0,0,1,51.51,0,3,24.62,0
0,201.98,6,1,0,100.3,0,46,0.57,1
16,1440.79,0,0,1,51.58,0,4,12.74,0
14,2039.83,0,0,0,39.55,0,4,15.94,0
12,2332.23,0,0,1,55.69,0,1,9.23,0
17,1546.29,0,0,1,62.13,0,2,9.01,0
12,2291.69,0,0,1,55.62,0,3,14.74,0
16,1443.87,0,0,1,52.13,0,3,16.93,0
18,2409.3,0,0,1,59.07,0,4,13.38,0
10,1734.27,0,0,1,57.96,0,1,16.58,0
13,2478.29,1,0,1,49.81,0,1,3.96,0
12,1099.05,0,0,1,72.46,0,1,15.78,0
2,99.94,3,1,0,15.96,1,40,0.18,1
10,1578.76,1,0,1,38.5,0,4,8.28,0
9,2248.74,0,0,1,55.34,0,5,9.01,0
13,1382.97,0,1,1,40.37,0,2,9.9,0
14,1959.73,2,0,1,59.92,0,1,21.99,0
13,1663.76,0,0,1,58.78,0,2,19.19,0
10,1465.16,0,0,1,39.43,0,2,11.96,0
8,658.15,0,0,1,65.48,0,2,4.82,0
16,2004.6,1,0,1,51.12,0,1,5.94,0
15,859.82,0,0,0,42.24,0,1,0.5,0
12,1529.2,0,0,1,56.97,0,4,15.97,0
13,2145.02,0,0,1,36.6,0,5,12.4,0
12,2066.17,1,0,1,59.43,0,1,7.87,0
8,1219.63,0,0,1,54.09,0,4,8.43,0
18,1661.08,0,0,1,51.75,0,1,4.47,0
19,2102.27,1,0,1,51.6,0,3,19.14,0
13,1328.36,2,0,1,61.63,0,4,13.61,0
10,1410.35,0,0,1,73.54,0,4,3.27,0
16,2623.94,0,0,1,50.9,0,3,18.07,0
10,2190.42,0,0,1,55.48,0,2,10.92,0
15,1331.89,1,0,1,63.56,0,5,18.61,0
10,2183.53,0,0,1,46.23,0,4,20.66,0
9,1537.05,0,0,1,57.4,0,5,19.84,0
10,2330.11,1,0,1,73.39,0,3,6.33,0
19,1444.89,0,0,1,64.37,0,4,21.11,0
11,1690.51,0,0,0,49.65,0,1,15.61,0
9,1209.49,0,0,1,42.44,0,3,25.22,0
7,1833.81,0,0,1,58.55,0,3,17.45,0
9,1962.65,0,0,1,54.52,0,1,10.5,0
16,1642.59,0,0,1,58.94,0,4,12.12,0
10,1936.73,0,0,1,50.85,0,2,15.21,0
7,1897.25,0,0,1,47.46,0,5,12.53,0
1,230.82,3,1,0,18.91,1,28,0.3,1
18,1657.56,0,0,1,55.41,0,4,21.41,0
14,2208.61,0,0,1,63.46,0,5,12.94,0
17,1839.57,0,0,1,68.71,0,3,6.84,0
10,1675.88,0,0,1,40.91,0,2,17.65,0
9,1795.56,0,1,1,53.76,0,4,8.05,0
12,1786.18,0,0,1,48.24,0,2,16.11,0
5,223.1,4,1,0,18.15,0,13,0.47,1
1,56.05,3,1,0,129.79,0,25,0.56,1
8,1845.38,1,0,1,52.49,0,4,11.18,0
3,10.0,8,1,1,14.36,1,18,0.08,1
11,1505.88,0,0,1,57.44,0,4,8.08,0
8,1794.29,1,0,1,71.9,0,3,12.26,0
17,1992.36,0,0,1,60.84,0,4,15.15,0
15,2041.3,0,0,1,57.45,0,2,2.36,0
10,1531.95,0,0,1,62.94,0,2,7.95,0
10,2212.26,0,0,1,65.1,0,1,20.83,0
10,2228.43,1,0,1,50.56,0,5,15.52,0
12,1579.77,0,0,1,64.54,0,3,20.17,0
17,1284.68,0,0,1,47.35,0,3,20.29,0
10,1972.89,1,0,1,63.76,0,3,6.61,0
15,1511.92,0,0,1,28.41,0,4,11.29,0
13,1969.76,0,0,1,59.52,0,5,22.32,0
9,1979.45,1,0,1,58.2,0,3,5.01,0
10,1728.19,0,0,1,36.23,0,2,13.97,0
16,2481.64,2,0,1,65.32,0,1,11.5,0
2,241.53,6,1,0,127.16,1,12,0.27,1
15,2007.24,0,0,1,47.82,0,5,10.33,0
8,1214.01,0,0,1,78.46,0,2,1.96,0
17,2141.76,0,0,1,49.75,0,4,11.49,0
11,1078.5,0,0,1,52.11,0,2,12.06,0
9,2179.84,0,0,0,59.63,0,1,19.07,0
12,1195.98,0,0,1,58.28,0,3,4.85,0
18,2097.46,0,0,1,52.26,0,3,2.49,0
8,1874.07,0,0,1,71.13,0,4,1.12,0
16,1698.02,0,0,1,59.83,0,2,17.63,0
13,1082.44,0,0,1,76.65,0,4,1.21,0
11,1584.28,1,0,1,52.64,0,3,13.56,0
17,1149.2,0,0,1,43.63,0,1,5.0,0
12,1306.76,0,0,1,63.44,0,2,1.23,0
9,1461.26,0,0,0,38.13,0,3,6.0,0
2,91.46,5,1,0,105.41,1,15,0.49,1
13,2015.37,1,0,1,60.55,0,1,8.95,0
12,1932.77,0,0,1,61.54,0,5,6.12,0
9,2015.11,1,0,1,54.42,0,5,14.66,0
12,1846.85,0,0,1,72.43,0,4,4.81,0
13,1172.74,0,0,1,50.75,0,5,21.25,0
8,928.81,0,0,0,50.02,0,1,21.15,0
14,1369.88,0,1,1,46.62,0,3,23.91,0
12,2225.14,0,0,1,57.96,0,1,20.44,0
18,1567.74,0,0,1,44.72,0,5,22.17,0
11,1661.13,0,0,1,65.09,0,1,12.36,0
17,1313.24,0,0,1,67.2,0,1,16.51,0
9,2156.02,0,0,1,53.64,0,4,8.56,0
17,1833.64,0,0,1,55.88,0,4,13.14,0
17,1765.03,0,0,0,45.19,0,3,11.61,0
13,1710.91,0,0,1,71.76,0,4,11.19,0
8,1922.79,0,0,1,57.52,0,4,10.83,0
11,1285.6,0,0,1,47.12,0,1,24.15,0
12,2311.43,0,0,1,57.85,0,2,20.9,0
13,2229.02,0,0,0,71.53,0,2,6.55,0
16,1903.19,0,0,0,49.35,0,3,16.97,0
19,2072.83,0,0,1,72.33,0,4,18.88,0
14,1800.53,1,0,1,55.17,0,3,10.97,0
17,2520.57,1,0,1,55.99,0,4,9.2,0
20,2112.85,0,0,1,56.64,0,2,16.36,0
18,2114.56,0,0,1,47.47,0,4,13.83,0
19,1872.03,0,0,1,50.33,0,2,15.72,0
10,1633.03,1,0,0,67.28,0,2,16.5,0
11,1580.8,0,0,0,45.1,0,1,15.94,0
16,2021.43,0,0,1,59.27,0,4,9.37,0
12,1568.83,0,0,0,54.06,0,1,19.03,0
17,1978.61,0,0,1,51.76,0,3,14.96,0
10,1182.23,0,0,1,55.28,0,5,9.15,0
15,1889.69,0,0,1,50.75,0,3,12.14,0
17,1662.21,0,0,1,65.61,0,5,4.27,0
11,1496.41,0,0,1,48.9,0,2,14.93,0
9,2721.46,0,0,1,57.43,0,5,13.86,0
19,1543.57,0,0,0,60.98,0,1,17.12,0
18,1751.18,0,0,1,51.94,0,3,16.4,0
9,2856.8,0,0,1,38.19,0,2,12.26,0
13,1676.42,0,0,1,56.41,0,2,5.46,0
11,1261.87,0,0,1,55.01,0,2,14.76,0
15,2412.13,0,0,1,55.04,0,1,10.7,0
16,2416.18,0,0,1,47.57,0,5,15.67,0
13,2074.34,0,0,1,47.68,0,5,11.99,0
0,227.4,7,1,0,105.99,1,42,0.59,1
8,1291.62,1,0,1,46.48,0,1,12.36,0
17,2219.39,0,0,1,48.8,0,1,15.96,0
10,2542.2,1,0,1,62.81,0,2,12.12,0
20,1740.22,0,0,0,50.96,0,2,10.08,0
15,2074.83,1,0,1,69.47,0,3,11.76,0
15,1769.73,0,0,1,48.15,0,1,18.67,0
14,1328.22,0,0,1,53.12,0,3,10.33,0
9,2213.55,0,0,1,76.28,0,1,3.36,0
14,2225.58,0,0,1,49.44,0,2,17.83,0
10,2128.12,0,0,1,58.28,0,1,14.8,0
9,1328.25,1,0,1,57.56,0,2,9.8,0
19,1884.12,1,0,1,64.64,0,5,8.56,0
16,2258.58,0,0,1,61.25,0,4,14.97,0
12,1588.68,2,0,1,47.39,0,3,7.76,0
16,1850.47,0,0,1,57.34,0,3,4.12,0
9,1690.06,0,0,1,65.83,0,3,14.69,0
10,1381.55,0,0,1,76.12,0,2,18.74,0
13,1223.61,0,0,1,47.62,0,5,13.74,0
14,1716.53,0,0,1,68.87,0,5,17.46,0
7,1396.85,0,0,1,57.05,0,3,17.08,0
8,2135.13,0,0,1,58.96,0,4,9.62,0
15,2154.83,0,0,1,55.97,0,2,8.81,0
10,1354.38,0,0,0,27.42,0,4,9.32,0
10,1791.08,0,0,1,56.54,0,3,18.99,0
11,1488.06,0,0,1,49.13,0,4,17.42,0
15,1506.81,0,0,1,51.26,0,3,15.74,0
16,1504.25,0,0,0,65.39,0,5,8.71,0
9,1113.59,1,0,1,49.64,0,2,7.89,0
19,2160.16,0,0,0,56.93,0,5,11.89,0
13,2263.94,0,0,1,84.38,0,4,12.87,0
7,1630.44,0,0,1,73.55,0,5,11.26,0
5,127.63,6,1,0,13.61,1,49,0.91,1
12,2142.79,0,0,1,52.81,0,5,8.28,0
18,2240.53,0,0,1,67.92,0,2,20.37,0
7,1561.79,0,0,1,73.57,0,3,17.3,0
11,1805.0,1,0,1,80.97,0,4,9.58,0
12,1429.84,0,0,1,72.74,0,4,11.98,0
14,1726.18,0,0,1,56.32,0,1,4.57,0
11,2068.92,0,0,1,60.17,0,5,7.67,0
4,191.74,3,1,0,21.73,1,37,0.59,1
15,2716.76,0,0,1,47.8,0,2,15.15,0
10,2855.15,0,0,1,47.86,0,5,0.5,0
11,1793.36,1,0,1,48.83,0,4,7.24,0
7,2461.32,0,0,1,42.36,0,5,9.94,0
10,1940.47,0,0,1,59.87,0,2,8.06,0
9,1833.8,0,0,1,52.95,0,1,24.25,0
12,1706.03,0,0,0,47.87,0,1,11.2,0
10,1726.34,0,0,1,50.3,0,1,7.27,0
21,2097.67,0,0,0,62.98,0,5,8.46,0
16,1829.15,0,0,1,60.51,0,1,15.09,0
17,1013.78,1,0,1,38.49,0,4,6.09,0
11,924.03,0,0,1,60.13,0,2,15.1,0
15,2151.77,0,0,0,56.86,0,2,5.47,0
11,2035.86,0,0,1,43.85,0,2,22.61,0
1,158.66,6,1,0,12.16,1,30,1.18,1
14,1691.04,0,0,1,61.98,0,4,5.62,0
15,1640.05,0,0,1,71.84,0,1,16.64,0
0,146.62,4,1,0,135.65,1,13,0.72,1
15,2236.34,0,0,1,72.22,0,2,9.31,0
0,276.24,3,1,0,11.78,1,45,0.31,1
15,2001.0,0,0,1,67.04,0,2,12.65,0
16,2232.02,0,1,1,49.16,0,2,15.63,0
16,1379.94,0,0,1,56.07,0,5,22.95,0
12,2152.91,0,0,1,45.38,0,2,0.5,0
10,1809.05,0,0,1,51.91,0,3,15.67,0
22,176.6,6,1,0,110.17,1,42,0.85,1
1,192.17,4,0,0,10.06,1,32,0.85,1
11,2347.88,0,0,1,42.9,0,1,13.49,0
11,2276.22,0,0,1,57.65,0,1,9.4,0
13,1950.18,0,0,1,51.97,0,4,8.18,0
15,1323.63,0,0,1,37.22,0,4,23.33,0
14,2543.08,1,0,1,59.92,0,3,8.97,0
14,1914.71,1,0,1,55.39,0,5,12.08,0
5,220.22,3,1,0,23.04,1,28,0.22,1
11,1332.21,0,0,1,65.22,0,2,19.73,0
3,236.27,6,0,0,120.85,1,49,0.55,1
22,252.7,3,1,0,11.03,1,48,0.66,1
15,2077.29,0,0,1,65.11,0,2,9.46,0
7,1674.12,0,1,1,54.65,0,4,0.5,0
13,1555.45,0,0,1,59.79,0,2,12.21,0
18,1565.15,1,0,0,59.15,0,3,2.66,0
14,1863.22,0,0,1,51.48,0,2,18.03,0
16,1477.68,0,0,1,55.85,0,1,2.28,0
15,1899.33,1,0,1,51.13,0,5,3.29,0
18,2084.56,0,0,1,29.74,0,1,11.51,0
10,1927.81,0,0,1,50.49,0,3,2.53,0
13,1467.18,0,0,1,60.45,0,5,12.08,0
13,1905.7,0,0,1,69.96,0,1,14.97,0
14,2113.05,0,0,1,59.07,0,2,11.87,0
16,2386.62,0,0,1,67.72,0,2,13.75,0
5,239.23,7,1,0,17.16,0,14,0.41,1
15,2148.86,0,0,1,69.63,0,4,10.16,0
11,2080.6,0,0,1,49.55,0,3,17.99,0
15,1717.21,0,0,1,30.1,0,4,15.91,0
12,2471.47,0,0,1,54.55,0,1,16.54,0
10,2041.03,0,0,1,53.51,0,5,14.11,0
17,2119.19,0,0,0,55.89,0,2,14.36,0
16,2077.57,0,0,1,54.09,0,3,3.21,0
14,1532.62,0,0,1,61.56,0,3,9.91,0
9,1061.37,0,0,1,54.18,0,1,25.49,0
22,116.73,4,1,0,130.05,0,41,0.9,1
12,1533.26,1,0,1,49.46,0,3,10.89,0
9,1731.33,1,0,1,72.3,0,4,8.95,0
17,2431.78,0,0,1,51.3,0,4,0.5,0
8,1919.52,1,0,1,45.96,0,4,0.5,0
12,1960.09,0,0,1,47.48,0,2,18.26,0
18,1796.13,0,0,1,38.43,0,1,15.79,0
11,2084.22,0,0,1,71.94,0,3,9.79,0
9,1651.07,0,0,1,57.27,0,5,4.92,0
16,1487.54,0,1,1,49.8,0,3,10.0,0
10,1167.76,1,0,0,55.5,0,3,13.22,0
9,1933.04,0,0,0,78.4,0,1,18.8,0
14,1922.58,2,0,1,60.69,0,1,16.99,0
13,1652.27,0,0,1,50.87,0,3,0.5,0
15,2224.06,0,0,1,44.4,0,3,17.99,0
12,2064.18,1,0,1,71.84,0,2,15.09,0
12,1506.74,0,0,1,57.39,0,1,7.56,0
12,2356.98,0,0,1,45.25,0,1,9.68,0
10,1579.61,0,0,1,69.9,0,5,11.77,0
17,2081.37,0,0,1,27.44,0,4,18.21,0
13,1774.75,0,0,1,46.52,0,2,7.01,0
9,2398.97,0,0,1,41.88,0,1,20.67,0
9,2268.69,0,0,1,57.14,0,2,9.58,0
11,1275.13,1,0,1,49.19,0,3,23.48,0
15,1315.94,0,0,1,74.87,0,3,14.58,0
13,1990.17,0,0,1,63.33,0,3,10.05,0
11,1361.79,0,0,1,38.88,0,5,7.77,0
14,1642.41,2,0,1,51.54,0,1,18.08,0
15,2108.56,0,0,1,25.88,0,4,19.28,0
15,2223.13,0,0,1,59.12,0,1,10.53,0
14,829.44,0,0,1,46.0,0,1,15.28,0
8,1737.19,2,0,1,71.97,0,2,8.41,0
7,1182.88,0,0,1,64.07,0,5,8.98,0
7,2291.21,0,0,1,58.93,0,4,15.12,0
13,1960.91,0,0,1,49.75,0,2,13.08,0
8,2359.69,0,0,1,60.3,0,3,10.98,0
12,1768.24,0,0,1,43.51,0,5,15.7,0
11,1172.8,0,0,1,62.13,0,3,8.66,0
16,1588.8,0,0,1,48.16,0,2,9.94,0
1,292.39,8,1,0,24.15,1,24,0.84,1
14,1606.35,0,0,1,60.14,0,5,19.31,0
15,1525.73,0,0,1,62.14,0,3,15.42,0
10,1880.18,0,0,1,63.59,0,3,19.17,0
10,1613.3,0,0,1,51.47,0,5,15.26,0
14,1982.89,0,0,1,63.38,0,5,12.75,0
19,1896.35,0,0,1,57.98,0,2,11.52,0
10,1942.79,0,0,1,67.62,0,2,12.89,0
22,210.94,10,1,0,15.78,1,21,0.4,1
15,2016.36,0,0,1,52.79,0,4,12.0,0
13,2179.53,0,0,1,46.22,0,4,5.69,0
9,1532.66,0,0,1,71.01,0,4,22.4,0
4,229.77,4,1,0,112.08,1,32,0.33,1
0,215.68,8,1,1,112.44,1,29,0.35,1
12,1246.66,0,0,1,51.81,0,4,6.64,0
13,1837.41,1,0,0,50.85,0,5,17.63,0
9,1298.03,0,0,1,53.19,0,3,14.03,0
14,2072.54,0,0,1,42.86,0,5,5.36,0
16,1939.02,1,0,1,61.64,0,3,15.29,0
16,2439.33,1,0,1,51.76,0,4,7.52,0
14,2043.49,0,0,1,76.51,0,4,13.44,0
8,1952.31,2,0,1,53.77,0,1,5.72,0
18,2191.56,2,0,1,48.65,0,2,6.48,0
0,159.24,3,1,0,129.18,1,34,0.27,1
11,1966.99,0,0,1,38.13,0,4,6.67,0
11,804.88,1,0,1,55.1,0,3,6.64,0
16,1406.14,0,0,1,45.56,0,5,8.41,0
12,2368.2,0,0,1,54.95,0,2,16.04,0
14,2143.83,1,0,1,60.54,0,3,12.82,0
11,2456.25,0,0,1,39.25,0,3,13.49,0
9,1641.15,0,0,1,26.06,0,3,18.65,0
1,183.19,10,1,0,20.1,1,43,0.62,1
13,1606.84,0,0,1,65.79,0,4,19.8,0
14,1363.15,0,0,1,50.21,0,5,0.5,0
14,1949.34,0,0,1,51.55,0,1,13.07,0
0,14.03,6,1,0,122.58,1,45,0.6,1
11,2055.47,1,0,1,55.22,0,4,14.27,0
18,1452.29,2,0,1,53.52,0,2,11.42,0
19,1498.46,0,0,1,65.61,0,4,13.93,0
11,1916.48,0,0,1,20.0,0,4,14.23,0
14,2469.35,1,0,1,49.06,0,2,0.5,0
14,1071.57,0,0,1,66.05,0,4,4.48,0
14,1984.11,2,0,1,49.21,0,3,3.86,0
15,2021.26,0,0,1,60.37,0,4,6.14,0
12,1958.33,0,0,1,52.0,0,5,24.2,0
11,1663.27,0,0,1,41.62,0,5,9.49,0
16,1830.28,0,1,1,51.69,0,4,13.02,0
2,137.15,6,1,1,14.04,1,39,0.09,1
19,1477.6,2,0,1,43.23,0,1,3.72,0
4,410.69,5,1,0,15.82,0,11,0.14,1
23,93.34,6,1,0,13.15,1,21,0.25,1
13,1402.45,0,0,1,47.83,0,2,7.93,0
12,2165.51,0,0,1,68.62,0,1,14.17,0
10,1673.89,0,0,1,65.77,0,4,14.12,0
17,1705.89,2,0,1,54.69,0,5,12.91,0
14,2085.08,0,0,1,55.8,0,5,9.97,0
10,2127.9,0,0,1,61.73,0,4,8.68,0
17,1953.27,0,0,1,68.43,0,4,15.5,0
12,1863.1,0,0,1,58.02,0,3,9.95,0
9,1891.6,0,0,1,55.61,0,1,10.48,0
15,1361.51,0,0,1,70.63,0,4,20.49,0
15,2278.19,0,0,1,44.89,0,3,6.19,0
10,1928.09,1,0,1,74.71,0,2,25.73,0
5,212.23,3,1,0,16.46,1,31,0.87,1
14,1682.22,0,0,1,65.99,0,5,5.37,0
11,1408.68,2,0,1,53.12,0,1,0.5,0
13,988.93,0,0,1,62.47,0,3,11.11,0
18,1565.68,0,0,1,55.32,0,5,7.62,0
19,2454.32,0,0,1,53.2,0,3,16.76,0
15,1953.37,0,0,1,54.99,0,4,16.3,0
19,1461.94,0,0,1,54.39,0,1,9.73,0
11,1126.94,0,0,1,35.79,0,1,8.55,0
10,1756.74,0,0,1,58.48,0,3,8.56,0
13,1743.14,0,0,1,52.15,0,2,13.04,0
11,2340.34,0,0,1,49.0,0,1,10.34,0
20,965.41,0,0,1,54.71,0,3,24.04,0
4,106.48,8,1,1,18.25,1,31,0.45,1
15,1830.64,0,0,1,55.69,0,2,7.54,0
19,1759.81,1,0,1,64.42,0,5,1.98,0
18,2242.33,1,0,1,53.41,0,1,11.49,0
10,1506.61,0,0,1,63.49,0,3,9.87,0
11,1653.9,0,0,1,64.85,0,3,8.78,0
4,344.63,8,1,0,122.85,1,11,0.75,1
10,1438.88,0,0,1,60.41,0,2,8.45,0
10,1923.13,0,0,1,51.99,0,5,18.39,0
14,1850.53,2,0,0,72.84,0,3,9.94,0
14,2058.4,1,0,1,37.93,0,5,13.01,0
16,1563.49,0,0,1,51.88,0,1,6.71,0
17,1354.37,0,0,0,50.37,0,5,14.98,0
11,1446.51,0,0,1,45.06,0,4,8.37,0
8,1500.26,0,0,1,54.85,0,5,22.75,0
10,2095.87,0,0,1,47.02,0,2,8.79,0
13,1575.7,0,0,1,51.45,0,1,13.7,0
9,1035.47,0,0,1,42.4,0,4,6.45,0
19,2086.35,0,0,1,47.94,0,2,13.13,0
13,1402.85,1,0,1,80.89,0,4,21.33,0
21,1849.67,0,0,1,57.47,0,4,19.08,0
15,1445.58,2,0,1,48.35,0,5,19.44,0
10,2020.79,0,0,1,36.44,0,5,13.84,0
15,1501.93,0,0,1,45.69,0,3,5.17,0
17,1489.05,0,0,1,60.87,0,5,11.73,0
11,2251.07,0,0,0,64.19,0,4,19.01,0
15,1497.62,0,0,1,47.98,0,2,6.53,0
14,1855.8,0,0,1,63.74,0,3,10.56,0
9,2034.36,0,0,1,59.22,0,4,18.17,0
16,1082.43,0,0,1,65.43,0,4,6.73,0
19,1251.17,0,0,1,68.08,0,2,3.79,0
10,1770.41,0,0,1,60.2,0,1,18.33,0
14,2077.14,0,0,1,42.57,0,3,14.78,0
19,1439.73,2,0,1,57.02,0,2,14.5,0
3,117.12,5,0,0,132.41,0,49,0.38,1
9,1636.28,0,0,1,39.8,0,1,12.05,0
13,1635.03,0,0,1,49.08,0,5,6.43,0
19,1360.64,0,0,1,57.27,0,2,19.21,0
11,2188.13,0,0,1,64.96,0,4,3.03,0
14,1606.3,0,0,1,82.86,0,2,15.81,0
21,1812.96,0,0,1,66.28,0,2,19.37,0
15,2271.41,0,0,1,68.33,0,5,7.78,0
12,1972.94,0,0,1,51.83,0,2,9.49,0
9,1537.32,0,1,1,51.93,0,2,12.94,0
15,843.22,0,0,1,45.55,0,4,15.95,0
11,1923.2,0,0,1,62.84,0,5,6.67,0
12,2214.52,0,0,1,58.98,0,2,9.09,0
9,2623.12,0,0,1,46.04,0,4,11.19,0
18,1719.92,0,0,1,60.75,0,2,16.42,0
13,1913.9,0,0,1,44.28,0,1,1.08,0
10,1700.55,2,1,1,51.68,0,2,8.38,0
18,1342.66,1,0,1,48.34,0,5,21.04,0
16,1451.71,0,0,1,55.44,0,4,15.31,0
19,1645.47,0,0,1,51.64,0,1,5.35,0
23,287.9,6,1,0,15.35,1,29,0.53,1
22,279.36,9,1,0,19.39,0,35,0.28,1
11,1661.29,0,0,1,45.11,0,1,10.7,0
15,1153.65,0,0,1,51.48,0,1,12.06,0
11,1424.83,1,0,1,54.93,0,2,6.23,0
10,1964.22,0,0,1,50.7,0,1,16.15,0
12,2003.87,0,0,1,45.41,0,4,10.47,0
8,1604.69,0,0,1,67.33,0,2,5.34,0
12,1557.1,0,0,1,74.8,0,2,9.66,0
9,2678.66,0,0,1,66.09,0,4,9.02,0
20,1271.65,0,0,1,64.99,0,3,17.32,0
19,2276.76,0,0,1,35.08,0,2,16.26,0
11,1846.33,0,0,1,53.57,0,4,19.26,0
13,1778.09,0,0,1,48.49,0,1,16.11,0
17,1970.34,0,0,1,79.49,0,2,0.5,0
15,2564.57,0,0,1,50.07,0,5,13.34,0
9,1923.89,0,0,1,67.46,0,1,12.7,0
2,96.62,4,1,0,130.07,1,24,0.01,1
15,1729.56,0,0,1,70.93,0,4,3.37,0
18,2804.62,0,0,1,76.3,0,2,5.79,0
3,409.98,5,0,0,10.5,1,13,1.29,1
7,1436.49,0,0,1,63.93,0,4,17.46,0
12,1122.3,0,1,1,59.18,0,1,12.27,0
23,103.92,9,1,0,125.21,1,48,0.73,1
16,1063.97,0,0,1,62.51,0,2,4.81,0
9,2630.03,2,0,1,53.13,0,5,11.15,0
1,188.31,6,0,0,8.41,1,17,0.39,1
8,2218.76,0,0,1,41.07,0,5,14.61,0
12,1620.71,0,0,1,71.08,0,1,19.87,0
20,1580.84,0,0,1,62.77,0,2,13.64,0
19,1408.28,0,0,1,52.67,0,2,12.75,0
9,2307.06,0,0,1,48.03,0,1,21.81,0
9,911.83,0,0,1,51.34,0,2,14.94,0
14,2144.89,0,0,1,62.56,0,2,14.84,0
10,1873.99,1,0,1,60.61,0,1,8.9,0
13,2170.39,0,0,1,64.58,0,3,4.09,0
16,846.28,0,0,1,50.12,0,1,15.82,0
8,2362.77,0,0,1,53.59,0,3,4.33,0
13,987.06,0,0,1,44.86,0,1,22.98,0
11,1093.84,0,0,1,28.28,0,2,1.74,0
9,2377.47,0,0,1,48.38,0,3,9.09,0
11,1185.98,1,0,1,46.18,0,2,8.91,0
11,2014.99,0,0,1,57.16,0,1,10.28,0
4,220.03,9,0,0,11.72,1,15,0.09,1
15,1538.61,0,0,1,39.98,0,5,10.67,0
2,10.0,4,0,0,20.98,1,20,0.01,1
11,1674.93,1,0,1,48.17,0,5,13.77,0
5,85.05,3,1,1,22.91,1,46,0.33,1
10,1681.05,0,0,1,44.59,0,3,7.13,0
8,1644.7,0,0,1,53.21,0,4,12.52,0
9,1807.74,1,0,1,68.54,0,4,12.52,0
5,180.89,4,1,0,17.51,0,11,0.52,1
16,2637.28,0,0,1,55.1,0,5,10.65,0
19,1997.15,2,0,1,41.89,0,3,16.1,0
13,1488.76,0,0,1,57.44,0,5,13.46,0
10,1802.95,0,0,1,36.12,0,5,8.75,0
14,1784.34,1,0,1,59.88,0,2,16.16,0
20,1230.81,0,0,1,41.87,0,5,13.87,0
12,2140.45,0,0,1,65.13,0,5,7.8,0
11,2307.43,1,0,1,42.16,0,1,5.21,0
10,921.55,0,0,1,56.25,0,3,7.85,0
18,1681.01,0,0,1,57.36,0,5,16.02,0
17,1021.06,0,0,1,38.03,0,4,13.8,0
14,2129.11,0,0,1,72.23,0,1,14.01,0
17,1350.6,0,0,1,70.08,0,5,4.64,0
13,2003.88,1,0,1,49.08,0,1,10.08,0
10,2036.93,1,0,1,70.51,0,3,6.64,0
8,1091.57,0,0,1,52.98,0,2,11.32,0
14,2152.56,0,0,1,63.02,0,1,17.38,0
11,1914.78,0,0,1,56.54,0,4,22.31,0
14,1957.55,0,0,1,45.63,0,1,13.8,0
14,1408.6,0,0,1,63.95,0,1,5.43,0
2,55.33,5,1,0,124.65,0,33,0.69,1
13,1936.49,0,0,1,64.04,0,2,12.53,0
2,277.88,4,0,1,17.6,1,16,0.63,1
12,1759.2,0,0,1,55.15,0,2,2.91,0
11,1887.41,0,0,1,39.36,0,3,8.29,0
9,1662.72,1,0,1,40.18,0,2,6.17,0
11,2049.96,0,0,1,50.67,0,5,0.5,0
14,1984.02,0,0,1,61.59,0,5,22.91,0
1,72.98,8,1,0,19.76,1,45,0.63,1
12,1714.45,0,0,1,59.34,0,2,13.69,0
10,1250.64,1,0,1,56.25,0,1,0.5,0
19,1425.28,1,0,1,55.58,0,1,17.39,0
10,1292.28,0,0,1,35.9,0,2,5.16,0
19,1171.54,0,0,1,51.78,0,2,7.25,0
2,136.39,4,1,0,17.83,1,31,0.1,1
13,1884.24,1,0,0,59.78,0,1,6.98,0
18,1510.41,0,0,1,58.45,0,5,5.03,0
14,1653.12,0,0,1,51.79,0,4,6.64,0
2,41.28,3,1,0,17.21,1,38,0.12,1
12,2012.39,0,0,1,72.46,0,1,6.75,0
15,2053.33,0,0,1,46.86,0,5,0.85,0
9,1700.25,0,0,1,55.3,0,3,21.56,0
10,1877.94,0,0,1,63.23,0,3,15.52,0
8,1585.87,0,0,1,79.84,0,5,7.19,0
11,1313.04,2,0,1,53.37,0,3,17.2,0
7,1999.12,1,0,1,56.9,0,4,8.65,0
20,2076.19,0,0,1,66.41,0,4,11.28,0
18,1413.5,0,0,1,64.39,0,1,17.56,0
